seq,rtt_ms,oneway_est_ms
5165,13.30,6.65
5166,8.10,4.05
5167,13.19,6.60
5168,11.78,5.89
5169,8.13,4.07
5170,5.93,2.96
5171,14.26,7.13
5172,10.61,5.31
5173,8.37,4.19
5174,8.89,4.44
5175,12.33,6.16
5176,15.61,7.80
5177,7.28,3.64
5178,10.45,5.23
5179,13.30,6.65
5180,13.77,6.89
5181,6.03,3.01
5182,5.99,2.99
5183,5.82,2.91
5184,9.44,4.72
5185,7.61,3.81
5186,10.31,5.15
5187,14.66,7.33
5188,11.18,5.59
5189,7.80,3.90
5190,11.87,5.93
5191,21.49,10.75
5192,9.89,4.95
5193,8.62,4.31
5194,7.09,3.55
5195,8.50,4.25
5196,9.42,4.71
5197,14.78,7.39
5198,7.95,3.97
5199,7.71,3.85
5200,5.31,2.65
5201,14.69,7.34
5202,232.87,116.43
5203,5.70,2.85
5204,5.05,2.52
5205,5.14,2.57
5206,6.68,3.34
5207,8.41,4.21
5208,11.87,5.94
5209,8.87,4.43
5210,7.45,3.72
5211,10.59,5.30
5212,11.64,5.82
5213,13.98,6.99
5214,8.98,4.49
5215,13.40,6.70
5216,12.07,6.03
5217,8.14,4.07
5218,10.50,5.25
5219,7.70,3.85
5220,6.16,3.08
5221,5.54,2.77
5222,8.38,4.19
5223,15.20,7.60
5224,17.65,8.82
5225,15.15,7.58
5226,7.11,3.56
5227,7.27,3.63
5228,22.90,11.45
5229,7.39,3.69
5230,6.24,3.12
5231,5.77,2.89
5232,18.45,9.22
5233,14.32,7.16
5234,8.76,4.38
5235,8.74,4.37
5236,7.43,3.72
5237,9.47,4.73
5238,6.29,3.15
5239,8.93,4.47
5240,9.27,4.63
5241,6.82,3.41
5242,11.00,5.50
5243,8.35,4.18
5244,8.60,4.30
5245,17.00,8.50
5246,5.38,2.69
5247,10.24,5.12
5248,12.60,6.30
5249,5.10,2.55
5250,8.24,4.12
5251,91.78,45.89
5252,61.95,30.97
5253,67.15,33.57
5254,61.68,30.84
5255,65.42,32.71
5256,58.15,29.07
5257,69.49,34.74
5258,50.10,25.05
5259,69.43,34.71
5260,65.73,32.87
5261,177.83,88.91
5262,64.55,32.27
5263,59.98,29.99
5264,59.86,29.93
5265,63.27,31.63
5266,58.71,29.36
5267,54.28,27.14
5268,68.85,34.42
5269,66.74,33.37
5270,63.28,31.64
5271,66.96,33.48
5272,59.39,29.69
5273,65.81,32.90
5274,71.44,35.72
5275,47.31,23.66
5276,54.17,27.09
5277,63.49,31.74
5278,72.43,36.21
5279,65.85,32.92
5280,64.45,32.23
5281,63.98,31.99
5282,62.10,31.05
5283,65.00,32.50
5284,66.42,33.21
5285,51.20,25.60
5286,67.77,33.89
5287,61.50,30.75
5288,64.23,32.12
5289,67.70,33.85
5290,64.55,32.28
5291,61.99,30.99
5292,66.38,33.19
5293,75.53,37.77
5294,54.76,27.38
5295,64.25,32.12
5296,66.07,33.04
5297,72.01,36.00
5298,56.09,28.05
5299,60.94,30.47
5300,76.52,38.26
5301,52.65,26.33
5302,66.86,33.43
5303,63.89,31.95
5304,78.58,39.29
5305,53.46,26.73
5306,64.24,32.12
5307,57.91,28.95
5308,61.08,30.54
5309,66.30,33.15
5310,46.49,23.24
5311,55.48,27.74
5312,60.76,30.38
5313,74.72,37.36
5314,63.81,31.91
5315,68.68,34.34
5316,57.09,28.54
5317,64.98,32.49
5318,66.23,33.11
5319,60.78,30.39
5320,53.62,26.81
5321,66.48,33.24
5322,64.42,32.21
5323,67.23,33.62
5324,68.28,34.14
5325,60.98,30.49
5326,62.91,31.46
5327,62.90,31.45
5328,66.54,33.27
5329,49.75,24.88
5330,70.64,35.32
5331,61.80,30.90
5332,67.30,33.65
5333,67.38,33.69
5334,62.49,31.25
5335,58.99,29.49
5336,62.52,31.26
5337,58.08,29.04
5338,60.41,30.21
5339,46.74,23.37
5340,77.48,38.74
5341,64.31,32.16
5342,66.30,33.15
5343,61.78,30.89
5344,65.59,32.79
5345,61.11,30.56
5346,58.00,29.00
5347,60.09,30.04
5348,57.60,28.80
5349,65.79,32.90
5350,65.92,32.96
5351,68.85,34.42
5352,62.28,31.14
5353,64.42,32.21
5354,63.28,31.64
5355,61.46,30.73
5356,12.79,6.39
5357,7.94,3.97
5358,10.24,5.12
5359,8.61,4.31
5360,11.11,5.55
5361,7.72,3.86
5362,24.08,12.04
5363,5.66,2.83
5364,6.03,3.01
5365,6.47,3.23
5366,257.77,128.89
5367,17.70,8.85
5368,12.12,6.06
5369,8.59,4.30
5370,12.31,6.16
5371,12.59,6.29
5372,14.83,7.42
5373,9.88,4.94
5374,10.30,5.15
5375,11.08,5.54
5376,18.54,9.27
5377,11.72,5.86
5378,7.29,3.65
5379,9.89,4.95
5380,7.77,3.88
5381,17.47,8.74
5382,11.05,5.52
5383,12.84,6.42
5384,7.26,3.63
5385,6.21,3.10
5386,8.12,4.06
5387,11.44,5.72
5388,10.50,5.25
5389,9.10,4.55
5390,7.09,3.54
5391,16.58,8.29
5392,11.80,5.90
5393,13.73,6.86
5394,5.62,2.81
5395,9.29,4.64
5396,28.03,14.02
5397,10.82,5.41
5398,13.18,6.59
5399,8.89,4.45
5400,8.90,4.45
5401,7.62,3.81
5402,9.71,4.85
5403,5.34,2.67
5404,10.77,5.38
5405,12.35,6.17
5406,16.41,8.21
5407,6.96,3.48
5408,12.84,6.42
5409,8.44,4.22
5410,12.01,6.00
5411,13.07,6.53
5412,11.83,5.92
5413,6.32,3.16
5414,7.84,3.92
5415,8.68,4.34
5416,7.74,3.87
5417,12.90,6.45
5418,11.07,5.54
5419,9.21,4.60
5420,7.91,3.96
5421,14.05,7.03
5422,10.72,5.36
5423,13.51,6.76
5424,12.12,6.06
5425,8.12,4.06
5426,8.65,4.32
5427,15.37,7.69
5428,11.63,5.82
5429,7.44,3.72
5430,13.77,6.89
5431,37.49,18.75
5432,11.25,5.63
5433,11.85,5.92
5434,8.22,4.11
5435,5.59,2.79
5436,6.25,3.12
5437,13.44,6.72
5438,5.73,2.86
5439,9.77,4.89
5440,13.86,6.93
5441,8.79,4.39
5442,7.86,3.93
5443,11.84,5.92
5444,17.22,8.61
5445,7.99,4.00
5446,10.04,5.02
5447,7.44,3.72
5448,11.63,5.82
5449,5.91,2.96
5450,7.22,3.61
5451,13.90,6.95
5452,11.57,5.78
5453,7.78,3.89
5454,14.67,7.34
5455,8.96,4.48
5456,14.39,7.20
5457,13.59,6.79
5458,26.09,13.05
5459,12.42,6.21
5460,43.06,21.53
5461,10.25,5.12
5462,8.67,4.34
5463,11.57,5.78
5464,8.20,4.10
5465,21.53,10.76
5466,8.39,4.20
5467,7.00,3.50
5468,8.42,4.21
5469,10.72,5.36
5470,22.97,11.49
5471,6.04,3.02
5472,27.76,13.88
5473,47.41,23.71
5474,18.07,9.03
5475,8.05,4.03
5476,10.96,5.48
5477,16.33,8.16
5478,13.41,6.71
5479,7.16,3.58
5480,10.33,5.16
5481,10.12,5.06
5482,13.42,6.71
5483,14.84,7.42
5484,5.12,2.56
5485,6.19,3.10
5486,10.46,5.23
5487,7.40,3.70
5488,5.75,2.87
5489,7.20,3.60
5490,8.57,4.29
5491,9.62,4.81
5492,9.42,4.71
5493,7.34,3.67
5494,11.21,5.61
5495,5.87,2.94
5496,8.91,4.46
5497,6.93,3.47
5498,8.76,4.38
5499,8.78,4.39
5500,6.14,3.07
5501,10.62,5.31
5502,7.20,3.60
5503,34.20,17.10
5504,5.92,2.96
5505,5.71,2.85
5506,10.12,5.06
5507,9.54,4.77
5508,7.17,3.59
5509,7.52,3.76
5510,8.29,4.15
5511,6.48,3.24
5512,5.66,2.83
5513,5.61,2.81
5514,20.57,10.29
5515,6.39,3.20
5516,11.18,5.59
5517,10.85,5.42
5518,14.47,7.24
5519,54.37,27.19
5520,14.75,7.38
5521,14.08,7.04
5522,23.74,11.87
5523,18.04,9.02
5524,16.00,8.00
5525,13.21,6.60
5526,10.22,5.11
5527,15.36,7.68
5528,10.01,5.01
5529,15.68,7.84
5530,68.62,34.31
5531,12.33,6.16
5532,15.72,7.86
5533,17.18,8.59
5534,9.53,4.77
5535,10.93,5.47
5536,9.80,4.90
5537,7.45,3.72
5538,5.33,2.67
5539,15.27,7.64
5540,15.20,7.60
5541,8.24,4.12
5542,9.86,4.93
5543,15.20,7.60
5544,6.29,3.14
5545,6.48,3.24
5546,13.53,6.77
5547,15.11,7.55
5548,13.07,6.54
5549,6.96,3.48
5550,8.36,4.18
5551,6.07,3.03
5552,5.46,2.73
5553,231.18,115.59
5554,11.32,5.66
5555,13.71,6.86
5556,14.23,7.11
5557,18.39,9.20
5558,10.62,5.31
5559,11.51,5.75
5560,30.90,15.45
5561,8.84,4.42
5562,9.42,4.71
5563,7.59,3.80
5564,5.33,2.67
5565,9.72,4.86
5566,9.37,4.69
5567,18.13,9.06
5568,5.55,2.77
5569,9.33,4.66
5570,11.69,5.85
5571,11.42,5.71
5572,8.18,4.09
5573,6.03,3.01
5574,7.06,3.53
5575,7.73,3.87
5576,12.38,6.19
5577,16.29,8.14
5578,11.59,5.80
5579,7.07,3.54
5580,8.61,4.30
5581,18.38,9.19
5582,7.97,3.98
5583,5.30,2.65
5584,7.72,3.86
5585,9.34,4.67
5586,4.64,2.32
5587,5.97,2.99
5588,7.65,3.82
5589,20.09,10.05
5590,9.70,4.85
5591,5.42,2.71
5592,8.92,4.46
5593,9.84,4.92
5594,14.20,7.10
5595,4.87,2.44
5596,5.11,2.56
5597,12.09,6.04
5598,5.49,2.74
5599,7.93,3.96
5600,9.47,4.73
5601,10.83,5.42
5602,9.40,4.70
5603,7.26,3.63
5604,5.88,2.94
5605,6.34,3.17
5606,7.22,3.61
5607,5.72,2.86
5608,15.31,7.66
5609,5.25,2.62
5610,10.17,5.09
5611,6.60,3.30
5612,11.42,5.71
5613,17.61,8.81
5614,11.97,5.99
5615,7.47,3.74
5616,13.87,6.94
5617,12.73,6.36
5618,5.67,2.84
5619,10.32,5.16
5620,7.78,3.89
5621,11.19,5.59
5622,5.96,2.98
5623,7.42,3.71
5624,17.11,8.55
5625,7.94,3.97
5626,5.60,2.80
5627,6.00,3.00
5628,9.42,4.71
5629,10.29,5.14
5630,14.60,7.30
5631,7.13,3.57
5632,6.33,3.17
5633,5.51,2.76
5634,5.42,2.71
5635,18.36,9.18
5636,10.21,5.10
5637,13.32,6.66
5638,6.85,3.43
5639,8.07,4.04
5640,6.60,3.30
5641,13.69,6.84
5642,7.11,3.56
5643,7.79,3.90
5644,6.92,3.46
5645,6.17,3.09
5646,5.01,2.50
5647,10.58,5.29
5648,11.33,5.67
5649,10.21,5.11
5650,5.19,2.59
5651,6.78,3.39
5652,10.30,5.15
5653,7.80,3.90
5654,20.30,10.15
5655,10.80,5.40
5656,8.31,4.16
5657,13.74,6.87
5658,5.86,2.93
5659,16.59,8.30
5660,6.72,3.36
5661,11.23,5.61
5662,11.13,5.56
5663,224.81,112.41
5664,9.94,4.97
5665,15.05,7.53
5666,5.55,2.78
5667,6.22,3.11
5668,7.35,3.67
5669,5.54,2.77
5670,12.17,6.09
5671,5.59,2.80
5672,12.89,6.44
5673,5.07,2.53
5674,30.91,15.46
5675,5.99,2.99
5676,9.50,4.75
5677,9.98,4.99
5678,5.24,2.62
5679,21.11,10.56
5680,11.10,5.55
5681,8.56,4.28
5682,6.43,3.22
5683,9.57,4.79
5684,5.41,2.71
5685,6.73,3.36
5686,5.97,2.99
5687,7.57,3.78
5688,10.12,5.06
5689,10.17,5.09
5690,5.46,2.73
5691,5.82,2.91
5692,8.36,4.18
5693,8.04,4.02
5694,8.44,4.22
5695,11.45,5.73
5696,12.56,6.28
5697,13.96,6.98
5698,5.93,2.96
5699,8.11,4.06
5700,11.03,5.52
5701,4.91,2.46
5702,15.65,7.83
5703,7.61,3.80
5704,9.23,4.62
5705,5.84,2.92
5706,21.17,10.59
5707,6.38,3.19
5708,20.95,10.47
5709,47.96,23.98
5710,9.05,4.52
5711,9.01,4.51
5712,5.78,2.89
5713,11.76,5.88
5714,24.40,12.20
5715,11.08,5.54
5716,10.22,5.11
5717,5.77,2.88
5718,5.15,2.58
5719,17.14,8.57
5720,5.37,2.68
5721,11.09,5.54
5722,5.17,2.58
5723,10.12,5.06
5724,5.61,2.81
5725,11.94,5.97
5726,6.02,3.01
5727,9.71,4.86
5728,9.42,4.71
5729,10.56,5.28
5730,6.33,3.16
5731,18.93,9.46
5732,9.47,4.73
5733,6.22,3.11
5734,5.34,2.67
5735,7.05,3.53
5736,77.49,38.74
5737,55.49,27.75
5738,59.28,29.64
5739,59.73,29.86
5740,61.83,30.92
5741,61.49,30.74
5742,56.22,28.11
5743,56.12,28.06
5744,67.28,33.64
5745,66.59,33.30
5746,76.15,38.08
5747,53.62,26.81
5748,68.29,34.15
5749,54.12,27.06
5750,67.13,33.57
5751,55.69,27.85
5752,57.40,28.70
5753,52.54,26.27
5754,54.05,27.02
5755,77.53,38.77
5756,65.74,32.87
5757,65.40,32.70
5758,62.75,31.37
5759,65.51,32.76
5760,57.99,28.99
5761,61.96,30.98
5762,56.67,28.33
5763,52.89,26.44
5764,72.71,36.36
5765,64.08,32.04
5766,65.19,32.59
5767,65.68,32.84
5768,73.71,36.86
5769,58.29,29.15
5770,60.19,30.10
5771,50.85,25.43
5772,56.42,28.21
5773,72.99,36.49
5774,63.29,31.65
5775,66.23,33.12
5776,68.25,34.12
5777,64.60,32.30
5778,58.19,29.09
5779,62.65,31.32
5780,58.29,29.15
5781,52.00,26.00
5782,74.74,37.37
5783,59.07,29.53
5784,65.53,32.76
5785,68.25,34.12
5786,67.07,33.54
5787,58.17,29.09
5788,62.10,31.05
5789,62.57,31.29
5790,60.20,30.10
5791,48.08,24.04
5792,70.55,35.27
5793,69.37,34.69
5794,66.49,33.25
5795,58.29,29.14
5796,66.92,33.46
5797,58.10,29.05
5798,59.00,29.50
5799,61.86,30.93
5800,55.06,27.53
5801,67.87,33.94
5802,64.21,32.11
5803,64.50,32.25
5804,70.58,35.29
5805,57.79,28.90
5806,66.76,33.38
5807,57.11,28.55
5808,59.38,29.69
5809,56.87,28.44
5810,53.45,26.73
5811,82.33,41.16
5812,57.69,28.85
5813,74.73,37.37
5814,54.18,27.09
5815,63.42,31.71
5816,67.66,33.83
5817,59.17,29.59
5818,53.60,26.80
5819,62.64,31.32
5820,71.44,35.72
5821,67.97,33.98
5822,66.31,33.15
5823,65.79,32.89
5824,58.17,29.08
5825,69.70,34.85
5826,49.71,24.86
5827,61.69,30.85
5828,55.26,27.63
5829,70.17,35.09
5830,64.67,32.33
5831,64.00,32.00
5832,72.43,36.21
5833,54.45,27.22
5834,61.90,30.95
5835,72.96,36.48
5836,52.84,26.42
5837,71.64,35.82
5838,60.74,30.37
5839,64.89,32.44
5840,66.93,33.46
5841,61.50,30.75
5842,9.24,4.62
5843,6.33,3.17
5844,5.41,2.71
5845,23.71,11.86
5846,5.82,2.91
5847,7.98,3.99
5848,6.15,3.08
5849,8.08,4.04
5850,8.34,4.17
5851,9.74,4.87
5852,10.21,5.11
5853,10.79,5.39
5854,5.36,2.68
5855,6.63,3.31
5856,6.36,3.18
5857,5.05,2.53
5858,10.57,5.29
5859,5.90,2.95
5860,7.35,3.67
5861,8.48,4.24
5862,5.19,2.60
5863,9.18,4.59
5864,6.31,3.16
5865,12.90,6.45
5866,7.79,3.90
5867,5.35,2.67
5868,6.62,3.31
5869,9.77,4.89
5870,5.32,2.66
5871,8.88,4.44
5872,12.98,6.49
5873,5.96,2.98
5874,8.15,4.07
5875,5.35,2.68
5876,5.21,2.61
5877,5.70,2.85
5878,6.14,3.07
5879,12.42,6.21
5880,11.57,5.78
5881,7.56,3.78
5882,5.48,2.74
5883,19.31,9.66
5884,12.72,6.36
5885,9.26,4.63
5886,8.32,4.16
5887,9.98,4.99
5888,7.40,3.70
5889,6.12,3.06
5890,6.23,3.12
5891,9.74,4.87
5892,7.47,3.73
5893,5.24,2.62
5894,4.88,2.44
5895,10.23,5.12
5896,224.66,112.33
5897,14.68,7.34
5898,9.89,4.95
5899,9.40,4.70
5900,43.96,21.98
5901,10.60,5.30
5902,7.74,3.87
5903,5.44,2.72
5904,9.31,4.65
5905,8.80,4.40
5906,5.39,2.69
5907,27.18,13.59
5908,10.78,5.39
5909,13.80,6.90
5910,8.43,4.22
5911,7.10,3.55
5912,8.83,4.42
5913,14.31,7.15
5914,6.22,3.11
5915,7.71,3.85
5916,15.22,7.61
5917,5.91,2.95
5918,14.37,7.19
5919,18.11,9.06
5920,5.85,2.93
5921,10.86,5.43
5922,5.46,2.73
5923,14.45,7.23
5924,7.31,3.65
5925,9.56,4.78
5926,11.69,5.84
5927,5.89,2.95
5928,4.91,2.45
5929,32.12,16.06
5930,5.57,2.78
5931,9.26,4.63
5932,8.61,4.31
5933,6.42,3.21
5934,8.00,4.00
5935,6.10,3.05
5936,7.08,3.54
5937,9.47,4.73
5938,8.76,4.38
5939,11.50,5.75
5940,13.60,6.80
5941,8.48,4.24
5942,8.57,4.28
5943,7.34,3.67
5944,5.77,2.88
5945,13.25,6.62
5946,11.12,5.56
5947,18.33,9.16
5948,5.77,2.88
5949,10.56,5.28
5950,10.77,5.38
5951,5.56,2.78
5952,8.88,4.44
5953,12.76,6.38
5954,10.42,5.21
5955,4.78,2.39
5956,5.37,2.69
5957,10.99,5.50
5958,6.31,3.15
5959,7.72,3.86
5960,8.73,4.36
5961,9.50,4.75
5962,22.55,11.28
5963,9.88,4.94
5964,11.68,5.84
5965,6.99,3.50
5966,7.62,3.81
5967,11.85,5.93
5968,21.50,10.75
5969,9.15,4.58
5970,13.49,6.74
5971,7.61,3.81
5972,5.80,2.90
5973,228.18,114.09
5974,9.64,4.82
5975,5.10,2.55
5976,5.37,2.69
5977,9.04,4.52
5978,5.15,2.57
5979,7.58,3.79
5980,6.82,3.41
5981,11.78,5.89
5982,10.05,5.02
5983,5.58,2.79
5984,10.85,5.43
5985,5.86,2.93
5986,16.57,8.28
5987,6.85,3.43
5988,6.03,3.02
5989,12.56,6.28
5990,7.28,3.64
5991,11.59,5.79
5992,12.90,6.45
5993,10.70,5.35
5994,8.98,4.49
5995,8.19,4.09
5996,7.90,3.95
5997,7.83,3.92
5998,50.19,25.09
5999,9.69,4.85
6000,5.22,2.61
6001,14.75,7.37
6002,11.95,5.98
6003,11.25,5.62
6004,6.51,3.25
6005,10.84,5.42
6006,9.48,4.74
6007,13.61,6.81
6008,12.04,6.02
6009,11.54,5.77
6010,10.85,5.42
6011,9.96,4.98
6012,9.22,4.61
6013,7.20,3.60
6014,15.62,7.81
6015,9.58,4.79
6016,6.63,3.31
6017,140.08,70.04
6018,5.78,2.89
6019,6.62,3.31
6020,12.08,6.04
6021,8.75,4.37
6022,7.22,3.61
6023,6.44,3.22
6024,13.22,6.61
6025,8.26,4.13
6026,12.02,6.01
6027,6.62,3.31
6028,10.47,5.24
6029,22.48,11.24
6030,11.78,5.89
6031,7.46,3.73
6032,20.61,10.31
6033,6.17,3.08
6034,11.57,5.79
6035,13.39,6.69
6036,5.15,2.58
6037,8.15,4.08
6038,6.18,3.09
6039,5.54,2.77
6040,10.95,5.48
6041,5.72,2.86
6042,12.66,6.33
6043,9.32,4.66
6044,5.16,2.58
6045,6.20,3.10
6046,6.74,3.37
6047,4.68,2.34
6048,11.63,5.82
6049,5.91,2.95
6050,5.86,2.93
6051,6.59,3.29
6052,5.36,2.68
6053,11.19,5.59
6054,8.72,4.36
6055,8.56,4.28
6056,11.28,5.64
6057,8.61,4.30
6058,16.69,8.34
6059,13.43,6.72
6060,8.47,4.24
6061,11.37,5.69
6062,22.70,11.35
6063,11.99,6.00
6064,13.31,6.65
6065,5.81,2.90
6066,10.24,5.12
6067,15.10,7.55
6068,11.87,5.94
6069,9.18,4.59
6070,8.92,4.46
6071,32.50,16.25
6072,15.20,7.60
6073,4.86,2.43
6074,8.84,4.42
6075,16.87,8.43
6076,8.06,4.03
6077,10.95,5.48
6078,11.19,5.60
6079,14.35,7.18
6080,7.46,3.73
6081,9.94,4.97
6082,6.11,3.06
6083,5.49,2.75
6084,5.89,2.94
6085,5.96,2.98
6086,13.57,6.79
6087,9.52,4.76
6088,5.29,2.65
6089,9.95,4.97
6090,11.48,5.74
6091,18.47,9.23
6092,6.16,3.08
6093,14.68,7.34
6094,8.65,4.32
6095,5.76,2.88
6096,6.31,3.15
6097,16.75,8.38
6098,13.17,6.59
6099,5.36,2.68
6100,6.61,3.31
6101,9.70,4.85
6102,9.68,4.84
6103,33.69,16.84
6104,7.52,3.76
6105,59.13,29.57
6106,7.10,3.55
6107,13.48,6.74
6108,5.49,2.75
6109,60.83,30.41
6110,11.42,5.71
6111,17.62,8.81
6112,7.17,3.59
6113,11.36,5.68
6114,11.17,5.58
6115,5.77,2.89
6116,15.53,7.77
6117,8.57,4.28
6118,13.54,6.77
6119,12.00,6.00
6120,11.39,5.69
6121,12.27,6.13
6122,29.12,14.56
6123,9.51,4.75
6124,9.62,4.81
6125,12.46,6.23
6126,5.91,2.95
6127,6.27,3.13
6128,5.57,2.78
6129,15.05,7.52
6130,6.47,3.24
6131,5.69,2.84
6132,7.40,3.70
6133,10.45,5.23
6134,7.83,3.92
6135,6.58,3.29
6136,11.09,5.54
6137,12.16,6.08
6138,10.11,5.06
6139,10.28,5.14
6140,5.51,2.76
6141,10.33,5.16
6142,5.43,2.71
6143,11.68,5.84
6144,10.93,5.47
6145,9.79,4.89
6146,10.81,5.41
6147,9.90,4.95
6148,5.66,2.83
6149,13.47,6.73
6150,6.60,3.30
6151,7.06,3.53
6152,8.61,4.30
6153,10.58,5.29
6154,14.59,7.29
6155,6.44,3.22
6156,10.11,5.05
6157,10.23,5.12
6158,6.31,3.16
6159,8.45,4.22
6160,21.79,10.89
6161,9.76,4.88
6162,5.38,2.69
6163,8.90,4.45
6164,75.65,37.83
6165,54.55,27.27
6166,65.46,32.73
6167,64.06,32.03
6168,63.75,31.88
6169,65.29,32.64
6170,67.25,33.62
6171,57.34,28.67
6172,62.98,31.49
6173,60.28,30.14
6174,56.32,28.16
6175,56.99,28.49
6176,71.17,35.59
6177,64.41,32.21
6178,62.25,31.13
6179,65.72,32.86
6180,64.59,32.30
6181,60.00,30.00
6182,62.85,31.43
6183,59.83,29.92
6184,55.58,27.79
6185,68.30,34.15
6186,64.14,32.07
6187,66.41,33.20
6188,67.18,33.59
6189,62.82,31.41
6190,57.70,28.85
6191,61.28,30.64
6192,61.46,30.73
6193,52.92,26.46
6194,54.62,27.31
6195,53.74,26.87
6196,83.34,41.67
6197,64.31,32.16
6198,65.04,32.52
6199,60.96,30.48
6200,63.97,31.99
6201,66.59,33.29
6202,61.85,30.92
6203,45.62,22.81
6204,61.17,30.59
6205,68.98,34.49
6206,65.53,32.76
6207,63.38,31.69
6208,66.90,33.45
6209,62.23,31.11
6210,64.61,32.30
6211,62.27,31.14
6212,54.94,27.47
6213,53.66,26.83
6214,73.61,36.81
6215,64.89,32.45
6216,64.13,32.07
6217,70.68,35.34
6218,59.78,29.89
6219,65.51,32.76
6220,56.13,28.07
6221,62.13,31.07
6222,53.49,26.74
6223,69.91,34.95
6224,63.00,31.50
6225,66.84,33.42
6226,61.82,30.91
6227,67.85,33.93
6228,59.84,29.92
6229,58.76,29.38
6230,59.28,29.64
6231,61.92,30.96
6232,46.90,23.45
6233,59.98,29.99
6234,80.74,40.37
6235,61.77,30.89
6236,68.14,34.07
6237,60.37,30.18
6238,63.78,31.89
6239,60.69,30.34
6240,59.20,29.60
6241,55.42,27.71
6242,55.56,27.78
6243,72.88,36.44
6244,63.79,31.89
6245,65.83,32.92
6246,63.72,31.86
6247,65.08,32.54
6248,61.58,30.79
6249,60.24,30.12
6250,60.48,30.24
6251,51.45,25.73
6252,56.96,28.48
6253,76.97,38.48
6254,60.08,30.04
6255,66.13,33.07
6256,66.59,33.29
6257,62.13,31.06
6258,58.44,29.22
6259,65.47,32.73
6260,55.20,27.60
6261,57.71,28.86
6262,69.22,34.61
6263,62.44,31.22
6264,68.00,34.00
6265,62.31,31.16
6266,62.95,31.48
6267,59.77,29.88
6268,62.05,31.03
6269,66.18,33.09
6270,49.90,24.95
6271,59.33,29.66
6272,70.51,35.25
6273,64.99,32.50
6274,61.12,30.56
6275,68.65,34.32
6276,63.32,31.66
6277,58.69,29.34
6278,59.51,29.75
6279,60.99,30.50
6280,60.44,30.22
6281,48.72,24.36
6282,75.67,37.83
6283,63.09,31.54
6284,62.75,31.37
6285,67.53,33.77
6286,62.38,31.19
6287,60.77,30.38
6288,61.23,30.61
6289,59.66,29.83
6290,62.99,31.50
6291,67.79,33.90
6292,61.88,30.94
6293,68.02,34.01
6294,62.58,31.29
6295,61.53,30.77
6296,60.94,30.47
6297,61.38,30.69
6298,61.92,30.96
6299,51.03,25.52
6300,60.42,30.21
6301,75.11,37.55
6302,61.45,30.73
6303,103.39,51.69
6304,5.99,3.00
6305,6.53,3.27
6306,8.60,4.30
6307,5.28,2.64
6308,5.84,2.92
6309,5.84,2.92
6310,7.05,3.52
6311,11.49,5.74
6312,13.84,6.92
6313,13.74,6.87
6314,9.37,4.69
6315,5.76,2.88
6316,10.22,5.11
6317,12.43,6.21
6318,7.76,3.88
6319,5.80,2.90
6320,5.33,2.66
6321,12.52,6.26
6322,10.35,5.17
6323,9.60,4.80
6324,9.82,4.91
6325,6.85,3.43
6326,8.35,4.18
6327,7.27,3.64
6328,9.32,4.66
6329,6.12,3.06
6330,11.63,5.81
6331,7.76,3.88
6332,6.23,3.12
6333,15.46,7.73
6334,8.05,4.02
6335,13.34,6.67
6336,8.54,4.27
6337,5.64,2.82
6338,9.77,4.89
6339,7.69,3.84
6340,9.83,4.92
6341,22.33,11.17
6342,5.99,3.00
6343,10.52,5.26
6344,12.83,6.42
6345,6.89,3.45
6346,15.32,7.66
6347,11.02,5.51
6348,6.78,3.39
6349,10.31,5.15
6350,7.08,3.54
6351,8.66,4.33
6352,7.41,3.70
6353,9.87,4.94
6354,9.75,4.88
6355,13.95,6.98
6356,6.62,3.31
6357,6.54,3.27
6358,11.58,5.79
6359,7.94,3.97
6360,9.34,4.67
6361,8.03,4.01
6362,5.59,2.80
6363,7.33,3.66
6364,5.32,2.66
6365,7.29,3.64
6366,14.94,7.47
6367,7.38,3.69
6368,7.77,3.88
6369,6.64,3.32
6370,10.72,5.36
6371,13.91,6.95
6372,5.01,2.50
6373,6.38,3.19
6374,15.54,7.77
6375,7.35,3.67
6376,8.28,4.14
6377,10.44,5.22
6378,11.66,5.83
6379,9.62,4.81
6380,6.19,3.10
6381,11.92,5.96
6382,14.99,7.50
6383,7.26,3.63
6384,7.30,3.65
6385,5.59,2.79
6386,10.07,5.03
6387,11.08,5.54
6388,6.29,3.15
6389,6.07,3.03
6390,11.10,5.55
6391,8.00,4.00
6392,6.01,3.01
6393,7.64,3.82
6394,5.36,2.68
6395,9.86,4.93
6396,10.39,5.20
6397,12.42,6.21
6398,9.92,4.96
6399,8.53,4.26
6400,6.44,3.22
6401,13.96,6.98
6402,6.88,3.44
6403,7.25,3.62
6404,9.76,4.88
6405,6.00,3.00
6406,8.40,4.20
6407,9.90,4.95
6408,7.75,3.87
6409,13.31,6.65
6410,8.73,4.37
6411,5.80,2.90
6412,6.27,3.14
6413,19.97,9.99
6414,9.62,4.81
6415,10.33,5.16
6416,7.66,3.83
6417,10.45,5.22
6418,17.05,8.52
6419,5.59,2.79
6420,17.75,8.87
6421,7.50,3.75
6422,10.92,5.46
6423,11.22,5.61
6424,11.88,5.94
6425,6.07,3.04
6426,10.63,5.31
6427,9.28,4.64
6428,5.81,2.91
6429,11.45,5.73
6430,9.72,4.86
6431,9.37,4.69
6432,9.50,4.75
6433,5.83,2.92
6434,5.71,2.85
6435,12.97,6.49
