start,iteration,score,amp_scale_1,amp_scale_2,amp_scale_3,amp_scale_4,amp_scale_5,amp_scale_6,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5,mean_fx,mean_fy,abs_mean_fy,mean_abs_fy,mean_force_mag,peak_force_mag,energy_proxy,fx_over_abs_fy
2,3,4.196591533357936,1.1170929748201541,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9839958693835454,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.198882605793123,-0.005966245241628712,0.005966245241628712,12.243094557307368,14.908509495876876,24.388784212207213,0.10858737651767117,703.773049169343
1,2,4.193232352439138,1.08,1.0,1.0,1.0,1.0,1.08,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.1954880473244565,-0.005918744265905047,0.005918744265905047,12.289891531256213,15.155839265558145,25.10770968005044,0.10686599999999921,708.8476641054732
2,3,4.175377334130181,1.1170929748201541,1.2202782177955611,0.8164957676317802,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.177679947714565,-0.006995552976219642,0.006995552976219642,12.37967235948284,15.28674565362005,24.860327696712297,0.10813512624294148,597.1908099210993
2,3,4.17477084073717,1.1170929748201541,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.9170988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.177068689289277,-0.006485672982764186,0.006485672982764186,12.199880443521742,14.874741670265069,24.359103177235177,0.1084067546225926,644.0455293367284
1,2,4.174599877853912,1.08,1.0,1.0,1.0,1.08,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.176865834757964,-0.006431845202612976,0.006431845202612976,12.247138373920947,15.11772532601847,25.01661223154204,0.10686599999999921,649.4039740043942
1,2,4.1682089031743255,1.08,1.0,1.0,1.0,1.0,1.0,0.5744393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.170425383567093,-0.0067660196383492344,0.0067660196383492344,12.476371773152517,15.518305894750382,25.681666358769636,0.10405799999999926,616.3779602307787
1,2,4.163087486206078,1.08,1.0,1.0,1.08,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.165361810762936,-0.006850227842870822,0.006850227842870822,12.27422857630091,15.260016880776726,25.244775341615412,0.10686599999999928,608.0617909808527
2,3,4.1582080749351755,1.1170929748201541,1.25,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.160487715989148,-0.006704484452220868,0.006704484452220868,12.37348673663006,15.174204697039453,24.518586808804187,0.10727756824639166,620.5529665462915
2,3,4.157485137861471,1.1170929748201541,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7410810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.159742768436856,-0.006842941098897313,0.006842941098897313,12.444417955524491,15.287316574088063,24.838807832504585,0.10603858767033567,607.8881446323082
1,2,4.156446755179202,1.08,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6544393241167435,0.6144393241167435,4.158647991842858,-0.006003833182799781,0.006003833182799781,12.277927287216244,15.12831022281105,25.090316115806214,0.10405799999999925,692.6654797399862
1,2,4.15044436347559,1.08,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6544393241167435,0.6144393241167435,0.6144393241167435,4.152643055715985,-0.005876612019717527,0.005876612019717527,12.211352240054937,14.98686220546091,24.855687088764043,0.10405799999999923,706.6389684707468
